"site_name","central_asset_id","easting","northing","feature_location","coltype","listed","suitable"
"ALFRED ROAD","01302475",525416.14,181779.88,"","Standard","Not Specified","False"
"ALFRED ROAD","01302476",525400.85,181761.25,"","Strand","Not Specified","False"
"ALFRED ROAD","01302477",525383.96,181739.69,"","Standard","Not Specified","False"
"ALFRED ROAD","01302478",525364.43,181723.52,"","Standard","Not Specified","False"
"ALL SOULS PLACE","01301743",528966.92,181575.55,"Near 5","Small Grey Wornum","Not Specified","False"
"ALL SOULS PLACE","10027324A",528935.23,181568.74,"Rear of 3 O/S Church","Small Grey Wornum","Functional","False"
"ALLINGTON STREET","01102708",529007.92,179179.16,"Opposite Duke of York Pub","Standard","Heritage","False"
"ALLINGTON STREET","01102709",529010.74,179208.33,"Opposite Victoria Palace Theatre","Standard","Heritage","False"
"ALLINGTON STREET","01102711",529005.35,179232.77,"2nd from Bressenden Place","Standard","Heritage","False"
"ALLITSEN ROAD","00007598",527002.53,183205.3,"At or Outside 132","Standard","Functional","True"
"ALLITSEN ROAD","00007609",527224.68,183356.69,"Opposite RAMSAY HOUSE","Standard","Functional","True"
"ALLITSEN ROAD","00007610",527249.42,183388.61,"Opposite SHANNON PLACE","Standard","Functional","True"
"ALLITSEN ROAD","01101141",527274.74,183395.63,"At or Outside 42-51 TOWNSHEND CURT","Standard","Functional","True"
"ALLITSEN ROAD","00007612",527299.7,183414.02,"At or Outside 52-61   TOWNSHEND COURT","Standard","Functional","False"
"ALLITSEN ROAD","00071843",527316.82,183440.67,"At or Outside 20","Standard","Functional","False"
"ALLITSEN ROAD","00072773",527335.79,183453.3,"Near 25M FROM COL.14","Small Grey Wornum","Heritage","False"
"ALLITSEN ROAD","00071842",527367.8,183461.57,"Side of AVENUE ROAD","Small Grey Wornum","Heritage","False"
"ALLITSEN ROAD","00007599",527031.52,183214.54,"At or Outside 1-8 PARK MANSIONS","Standard","Functional","False"
"ALLITSEN ROAD","00007601",527053.63,183241.15,"At or Outside 106","Standard","Functional","True"
"ALLITSEN ROAD","00007602",527082.33,183251.07,"At or Outside 83","Standard","Functional","True"
"ALLITSEN ROAD","00007604",527104.07,183277.75,"At or Outside 9-16 CULWORTH HOUSE ( outside num 88 )","Small Grey Wornum","Heritage","False"
"ALLITSEN ROAD","00007605",527138.28,183291.69,"Opposite 74","Standard","Functional","True"
"ALLITSEN ROAD","00007607",527162.21,183321.78,"Side of front of 1-28 Cotman House","Standard","Functional","True"
"ALLITSEN ROAD","00007608",527186.06,183327.39,"At or Outside 55","Standard","Functional","False"
"ALLITSEN ROAD","00071838",527199.58,183350.34,"Opposite EAMONT STREET","Standard","Functional","True"
"ALLSOP PLACE","00010289",527884.62,182169,"Loc: Side of. PropNo: flats. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALLSOP PLACE","00010290",527916.79,182147.48,"Loc: At or Outside. PropNo: flats. Position: On Kerb Edge.","Large Grey Wornum","Heritage","True"
"ALLSOP PLACE","00010291",527938.41,182133.68,"Loc: At or Outside. PropNo: flats. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALLSOP PLACE","00010292",527969.47,182115.21,"Loc: At or Outside. PropNo: flats. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALLSOP PLACE","00010293",528032.4,182095.52,"Loc: At or Outside. PropNo: flats. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALLSOP PLACE","00010294",528047.72,182063.55,"Loc: At or Outside. PropNo: tussau. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALLSOP PLACE","00010295",528049.96,182035.43,"Loc: At or Outside. PropNo: CAFE. Position: On Kerb Edge.","Large Grey Wornum","Heritage","False"
"ALMA SQUARE","00010008",526374.72,183011.08,"Outside 1","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00245013",526316.71,182930.07,"O/S NO. 18","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00245014",526317.58,182951.33,"OPPOSITE NO.14/15","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00245015",526304.97,182970.48,"OPPOSITE NO.12","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010009",526392.17,182990.96,"Opposite 45","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010010",526407.39,182998.3,"At or Outside 44/45","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010011",526423.61,182978.3,"At or Outside 40/41","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010012",526393.31,182958.71,"At or Outside 35/36","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010013",526373.66,182942.83,"At or Outside 31/32","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010014",526358.66,182931.04,"At or Outside 28/29","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010015",526348.72,182922.94,"At or Outside 26/27","Small Grey Wornum","Heritage","False"
"ALMA SQUARE","00010016",526328.99,182908.11,"O/S NO.23/24","Small Grey Wornum","Heritage","False"
"ALPERTON STREET","00053541",524480.14,182417.53,"At or Outside 28-30","Standard","Functional","True"
"ALPERTON STREET","00010019",524517,182403.46,"Opposite BARFETT STREET","Standard","Functional","True"
"ALPERTON STREET","00010020",524540.41,182408.97,"At or Outside 8-10","Standard","Functional","True"
"ALPHA CLOSE","00022706",527418.99,182511.62,"Side of REGENTS PARK HOUSE","Standard","Functional","True"
"AMBERLEY ROAD","00020820",525408.59,181956.37,"Outside No 75","Standard","Functional","False"
"AMBERLEY ROAD","00063237",525440.09,181965.6,"Opposite 74","Standard","Functional","True"
"AMBERLEY ROAD","00020818",525458.61,181985.98,"At or Outside 70","Standard","Functional","True"
"AMBERLEY ROAD","00020817",525489.77,182005.44,"At or Outside No 65","Standard","Functional","True"
"AMBERLEY ROAD","00281586",525512.79,182015.14,"Outside No 60","Standard","Functional","True"
"AMBERLEY ROAD","00020815",525532.11,182025.51,"At or Outside 56","Standard","Functional","True"
"AMBERLEY ROAD","00063242",525562.39,182033.27,"Opposite 51","Standard","Functional","False"
"AMBROSDEN AVENUE","00020826",529249.95,179169.91,"Opposite ASHLEY GARDENS","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01300744",529300,179068,"O/S 43-56","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100569",529298,179048,"Opposite 57-70","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100570",529314,179025,"O/p 1-10 United Hse Ambrose Av","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01300745",529326,179030,"O/S 1-10 United Hse Ambrose Av","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100571",529328,179002,"O/p 1-10 United Hse Ambrose Av","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","00020827",529235.53,179155.12,"Opposite WESTMINSTER CATHERDRAL","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01300741",529247.94,179144.93,"O/S 1-14","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100565",529239,179138,"Opposite 1-14","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100566",529254,179115,"Opposite 15-28","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01300742",529270,179112,"O/S 15-28","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100567",529267,179095,"O/p Boundary 15-28 & 29-42","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01300743",529282,179096,"O/S 29-42","Small Grey Wornum","Heritage","False"
"AMBROSDEN AVENUE","01100568",529282,179073,"O/p Boundary 43-56 & 29-42","Small Grey Wornum","Heritage","False"
"ANDOVER PLACE","00020835",525621.78,183294.77,"Outside side of 2 Carlton Vale","Standard","Functional","False"
"ANDOVER PLACE","00020836",525632.33,183282.37,"At or Outside DIBDIN HOUSE","Standard","Functional","False"
"ANDOVER PLACE","00020837",525640.48,183272.65,"At or Outside DIBDIN HOUSE","Standard","Functional","True"
"ANDOVER PLACE","00020838",525657.25,183252.74,"At or Outside DIBDIN HOUSE","Standard","Functional","True"
"ANDOVER PLACE","00020839",525678.83,183229.47,"At or Outside DIBDIN HOUSE","Standard","Functional","True"
"ANDOVER PLACE","00020840",525691.77,183213.7,"Opposite 11","Standard","Functional","True"
"ANDOVER PLACE","00020841",525706.34,183194.57,"Opposite 6","Standard","Functional","True"
"ANDOVER PLACE","00020842",525723.14,183173.76,"Opposite 2","Standard","Functional","True"
"ANDOVER PLACE","00020843",525742.44,183149.89,"At or Outside SIDE OF 2 CARLTON VALE","Standard","Functional","True"
"APPLE TREE YARD","00259093",529445.84,180466.98,"Rear of 98 Jermyn Street","Standard","Functional","False"
"AQUILA STREET","01300722",526972.65,183310.12,"Side of ST JOHN S WOOD TERRACE","Standard","Not Specified","False"
"AQUILA STREET","01301804",526961.69,183337.24,"Opposite ORDNANCE MEWS","Small Grey Wornum","Not Specified","False"
"ARCHER STREET","00020850",529603.02,180840.31,"At or outside no.7/8, rear of Apollo Theatre","Small Grey Wornum","Heritage","False"
"ARCHER STREET","01101640",529621.62,180853.91,"REAR OF APOLLO THEATRE","Small Grey Wornum","Not Specified","False"
"ARGYLL STREET","01100474",529139,181110,"Opposite No. 23","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","01100475",529133,181107,"Outside No. 23","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","01100476",529132,181123,"Outside Garfunkels","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","01100477",529126,181120,"Opposite No. 4","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","00020856",529124,181136,"OPPOSITE NO. 5 & 6","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","00244984",529119,181133,"Opposite 1-4","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","00020858",529118,181148,"At or Outside 1-4","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","01100478",529112,181146,"Outside No. 30","Small Grey Wornum","Heritage","False"
"ARGYLL STREET","01100479",529111,181160,"Outside No. 30","Small Grey Wornum","Heritage","False"
"ARLINGTON STREET","00010297",529150.08,180260.37,"At or Outside CAR PARK","Mackenzie Moncur","Cherished","False"
"ARLINGTON STREET","00010298",529128.97,180313.62,"junction of Bennet Street","Large Grey Wornum","Heritage","False"
"ARLINGTON STREET","00264276",529110.92,180320.96,"o/s 22","Large Grey Wornum","Heritage","False"
"ARLINGTON STREET","00010300",529102.35,180353.85,"Opposite S/O THE RITZ","Large Grey Wornum","Heritage","False"
"ARNE STREET","00010306",530353.71,181156.66,"At or Outside 8m from Long Acre","Small Grey Wornum","Functional","False"
"ARNE STREET","00010305",530335.89,181173.65,"Opposite Drydon Street","Small Grey Wornum","Functional","False"
"ARNE STREET","00010304",530311.34,181197.75,"At or Outside 8m from Shelton Street","Small Grey Wornum","Functional","False"
"ARNEWAY STREET","00045628",529778.44,179074.38,"At or Outside ORMOND HOUSE","Small Grey Wornum","Heritage","False"
"ARNEWAY STREET","00045629",529780.43,179049.82,"Side of 12 Medway Street","Small Grey Wornum","Heritage","False"
"ARNEWAY STREET","00045630",529781.04,179032.22,"Side of 33 MEDWAY STREET","Small Grey Wornum","Heritage","False"
"ARNEWAY STREET","00045631",529781.66,179016.01,"Opposite CARDINAL HUME CENTRE","Small Grey Wornum","Heritage","False"
"ARNEWAY STREET","00045632",529775.23,178995.35,"Side of 106 HORSEFERRY RD","Small Grey Wornum","Heritage","False"
"ARTESIAN ROAD","00026975",525043.51,181157.76,"Side of 66-68 Ledbury Road","Standard","Functional","False"
"ARTESIAN ROAD","00026984",525288.88,181182.37,"At or Outside 8","Standard","Functional","False"
"ARTESIAN ROAD","00026985",525308.19,181175.93,"Opposite 2","Standard","Functional","False"
"ARTESIAN ROAD","00026976",525064.22,181166.54,"Opposite 73","Standard","Functional","True"
"ARTESIAN ROAD","00026977",525090.08,181158.28,"At or Outside 65","Standard","Functional","True"
"ARTESIAN ROAD","00026978",525124.04,181167.61,"Opposite 53","Standard","Functional","True"
"ARTESIAN ROAD","00026979",525151.43,181159.35,"At or Outside 41","Standard","Functional","True"
"ARTESIAN ROAD","00026980",525173.76,181168.99,"Opposite Needham Road","Standard","Functional","True"
"ARTESIAN ROAD","00026981",525209.77,181163.34,"At or Outside 37","Standard","Functional","False"
"ARTESIAN ROAD","00026982",525244.25,181176.65,"At or Outside 16","Standard","Functional","True"
"ARTESIAN ROAD","00026983",525268.96,181171.53,"At or Outside 15","Standard","Functional","True"
"ARTILLERY ROW","00070509",529522.15,179204.37,"Opposite 16","Large Grey Wornum","Functional","True"
"ARTILLERY ROW","00010316",529507.15,179223.11,"At or Outside 15","Large Grey Wornum","Heritage","False"
"ARTILLERY ROW","00070510",529504.47,179250.69,"Opposite 15","Large Grey Wornum","Functional","False"
"ARUNDEL STREET","00010329",530974.71,180873.55,"Near 24M FROM TEMPLE PLACE","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010330",530996.9,180853.35,"At or Outside 6M FROM TEMPLE PLACE","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010332",530983.74,180850.13,"Opposite 6M FROM TEMPLE PLACE","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010337",530931.73,180985.23,"Opposite 6M FROM ALDWYCH","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010321",530956.2,180962.74,"At or Outside 25M FROM ALDWYCH","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010323",530942.43,180959.22,"Opposite 25M FROM ALDWYCH","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010324",530969.05,180929.69,"Opposite 2","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010325",530954.66,180926.02,"At or Outside 2","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010326",530979,180904.45,"At or Outside J/O MALTRAVERS STREET","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010327",530964.46,180900.17,"Opposite MALTRAVERS STREET","Large Grey Wornum","Heritage","False"
"ARUNDEL STREET","00010328",530988.02,180880.12,"Opposite 25M FROM TEMPLE PLACE","Large Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","00010341",527117,182161.24,"Opposite 30-45","Small Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","00010342",527126.64,182136.75,"Opposite 30-45","Standard","Heritage","False"
"ASHBRIDGE STREET","00010343",527149.59,182126.82,"Opposite 46","Small Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","01101740",527156.17,182105.39,"Opposite 15","Small Grey Wornum","Not Specified","False"
"ASHBRIDGE STREET","00010345",527179.56,182095,"At or Outside 10","Small Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","00010346",527203.59,182068.99,"OPPOSITE HUBERT HOUSE","Small Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","00010347",527217.97,182038.7,"At or Outside 1 ANTHONY HOUSE","Small Grey Wornum","Heritage","False"
"ASHBRIDGE STREET","00010348",527231.58,182024.94,"At or Outside ANTHONY HOUSE","Small Grey Wornum","Heritage","False"
"ASHLEY PLACE","00045633",529104.83,179102.4,"Near j/w Carlisle Place","Small Grey Wornum","Heritage","False"
"ASHLEY PLACE","00281543",529128.67,179100.39,"Outside No 33","Small Grey Wornum","Heritage","False"
"ASHLEY PLACE","00045635",529149.61,179114.17,"Opposite 33 ASHLEY PLACE","Small Grey Wornum","Heritage","False"
"ASHLEY PLACE","00045636",529173.01,179112.24,"By motorcycle parking bay","Small Grey Wornum","Heritage","False"
"ASHLEY PLACE","00045637",529187.02,179123.24,"At or Outside BP House","Small Grey Wornum","Heritage","False"
"ASHMILL STREET","00010392",527309.84,182034.8,"Opposite 98","Standard","Functional","False"
"ASHMILL STREET","00010393",527283.53,182017.36,"At or Outside 90","Standard","Functional","True"
"ASHMILL STREET","00010394",527262.87,182017.36,"Opposite 84","Standard","Functional","False"
"ASHMILL STREET","00010395",527243.74,182003.44,"Opposite 14","Small Grey Wornum","Heritage","False"
"ASHMILL STREET","00010396",527214.38,182000.53,"Opposite DAVENTRY STREET","Small Grey Wornum","Heritage","False"
"ASHMILL STREET","00010397",527180.17,181988.86,"Opposite 20D RANSTON STREET","Standard","Functional","False"
"ASHMILL STREET","00010398",527166.18,181976.21,"Opposite WHITFIELD HOUSE","Standard","Functional","False"
"ASHMORE ROAD","00010399",524681.15,183074.76,"Near END OF ROAD (KILBURN LN)","Standard","Functional","False"
"ASHMORE ROAD","00010408",524735.31,182871.28,"At or Outside 173","Standard","Functional","True"
"ASHMORE ROAD","00010409",524734.09,182846.19,"At or Outside 196/198","Standard","Functional","True"
"ASHMORE ROAD","00010410",524750.45,182826.61,"At or Outside 155/157","Standard","Functional","True"
"ASHMORE ROAD","01301787",524749.08,182800.75,"At or Outside 180","Standard","Not Specified","True"
"ASHMORE ROAD","00010412",524765.6,182777.8,"At or Outside 137/139","Standard","Functional","True"
"ASHMORE ROAD","00010413",524761.62,182756.08,"At or Outside 164/166","Standard","Functional","True"
"ASHMORE ROAD","00010414",524775.08,182736.04,"At or Outside 121/123","Standard","Functional","True"
"ASHMORE ROAD","00010415",524772.94,182703.91,"At or Outside 146","Standard","Functional","True"
"ASHMORE ROAD","00010416",524786.4,182681.11,"At or Outside 107","Standard","Functional","True"
"ASHMORE ROAD","00010417",524779.01,182659.58,"Opposite MULBERRY COURT FLATS","Standard","Functional","True"
"ASHMORE ROAD","00010400",524686.82,183061.61,"At or Outside CHURCH","Standard","Functional","False"
"ASHMORE ROAD","00010418",524788.08,182640.26,"At or Outside MULBERRY COURT FLATS 4-24","Standard","Functional","False"
